id,cell_id,upstroke_downstroke_ratio,rheobase,fi_slope,input_resistance,sag,avg_firing_rate,adaptation_index,meta
558,26343,1.97337773057913,25.25,0.908151245292532,359.135061502457,0.0203071311116219,7.99999999999999,0.0837172158410257,
559,26380,1.88666644581012,52.5000038146973,0.0761904788266991,1103.82006965877,0.372411698102951,8.66666666666667,0.143037167890082,
560,26390,3.3237881834906,31.5,1.0597477218656,312.75349855423,0.0509832799434662,29.6666666666667,-0.0115859432345328,
561,26395,2.45413100549515,10.1249980926514,0.358640989191785,192.869827151299,0.169927939772606,36.0,0.0351227343200794,
585,6970,3.7919739742967,2.00000095367432,-0.371335388379479,808.33625793457,0.0427174232900143,3.0,-0.0907057041837378,
599,7246,4.01770172430738,200.0,-0.00283911680837612,217.206671833992,0.0132138188928366,2.5,,
602,7247,4.3663205748133,200.0,0.0442271296392559,187.180876731873,0.0341109819710255,30.8333333333333,0.0365004732380736,
617,7836,2.83169031286055,180.0,0.147368421052631,164.954081177711,0.0174179058521986,12.25,0.0231516888509107,
623,7841,3.82896886876605,100.0,0.111126267166729,333.431512117386,0.0287393908947706,28.780487804878,0.027268888889372,
632,7337,2.45888538532514,100.0,0.285959766594186,592.300057411194,0.156653806567192,70.8333333333333,0.0177981670394548,
640,7338,2.06139928656224,140.0,0.467029811749148,122.647635638714,0.011731076054275,34.4,0.126891993525995,
648,7340,4.40335626708452,100.0,-0.0299462211017532,671.134352684021,0.0237009655684233,40.1666666666667,0.0262911407101044,
651,7499,3.38336544338631,200.0,-0.114052719192618,342.576533555984,0.00387614988721907,27.0769230769231,0.0710807083976537,
660,7341,2.28749615891163,100.000007629395,0.0838807803930985,400.484710931778,0.00770800374448299,17.1666666666666,0.0796008688047412,
663,7501,1.54868612252699,420.0,1.1833332121107,60.7486814260483,0.0207620449364185,137.5,0.00110846485247169,
669,7342,3.88146155915732,100.0,-0.071806512628166,893.951237201691,0.0557967461645603,46.1818181818182,0.0292177384822302,
676,7344,2.22708018597172,100.0,0.406973860422701,77.1483853459358,1.16632437705994,84.1666666666667,0.0168180872471037,
688,7617,1.67450035762414,350.0,0.672000136230481,48.2199937105179,0.0553141497075558,99.0,0.00312815926257147,
691,7619,2.93168288264222,150.0,0.0113385836275009,393.444985151291,0.103635795414448,5.33333333333333,0.0397919857396417,
696,7621,1.4856433781389,300.0,1.18514300906808,71.02981954813,0.0480560772120953,131.5,0.00440915896978919,
707,26420,4.70081976092237,41.9999923706055,0.27215195032348,164.314612746239,0.0129946153610945,9.71428571428572,0.0410804928672169,
710,26421,4.06662947697946,84.0,0.147279664897277,100.886672735214,0.00160295818932354,9.42857142857143,0.0973533113991204,
714,26422,1.93425058817088,63.0,1.42325958231699,203.213065862656,0.0152298398315907,70.2857142857142,0.00353853424580345,
727,8031,2.32181961876515,185.0,0.227027027027027,342.133581638336,0.0321414619684219,96.3333333333333,0.00770818277095278,
729,8032,2.41480712066015,185.0,-0.0277992277992274,808.789312839508,0.0491507761180401,100.0,0.00691176573472106,
733,8034,1.82058311607574,185.0,0.501930501930502,152.108117938042,0.0371827557682991,160.333333333333,0.00172601958539223,
749,8136,2.77333158607634,200.0,-0.00281250048875807,646.683514118195,0.0229545440524817,8.57142857142857,0.121945965676387,
751,8137,2.97001037716533,200.0,-0.0409374986767767,680.78225851059,0.000161263407790102,13.4285714285714,-0.00825469366450462,
752,8138,2.92109929665272,200.0,-0.0153124994158744,852.190732955933,0.00205063400790095,6.0,0.0458284559056521,
765,8163,2.4728682573131,140.0,0.22119153191273,221.431702375412,0.0479815900325775,17.6,0.0903953501034327,
779,8216,2.22363320619089,100.0,0.354634144205595,261.335700750351,0.0306162945926189,54.1666666666667,0.00380997586469981,
786,8165,2.3614924967978,100.0,0.0385502465737466,753.174006938934,0.112757802009583,10.0,0.0906093485724845,
805,8167,2.82688931216005,80.0,-0.0137931026015732,470.479398965836,0.0320947468280792,21.2,0.0262628377466474,
811,8168,2.15400658655387,160.0,0.294561936305558,160.836264491081,0.0289324671030045,21.75,0.0688801008186689,
824,8364,2.33675591444051,280.0,0.03,145.261034369469,0.00527812540531158,4.0,0.206111111111117,
834,8369,2.34703364996909,59.9999961853027,0.00307376325007656,135.150939226151,0.203272640705109,4.5,0.134851944774428,
838,8410,1.93512341069378,360.0,0.25,136.667430400848,0.0285926777869463,13.0,0.03287551320387,
841,8412,1.87864522274766,200.0,1.45437497968673,126.131743192673,0.0193994119763374,140.285714285714,-0.0054978099571461,
845,8414,2.17055211140253,280.0,1.42999973831176,156.726956367493,0.0989599376916885,133.0,0.00355477225586619,
850,8415,3.39756931769071,70.0,0.0954264519607075,211.086705327034,0.0454798229038715,15.0,0.084079735222918,
854,8416,1.99087661973497,320.0,1.075,156.217902898788,0.0647095292806625,38.0,-0.0342802645889133,
871,8628,1.79471257581506,160.0,2.49999872843473,188.157290220261,0.0180081315338612,35.3333333333333,0.00294341381696283,
884,8634,1.49354103898743,119.999992370605,2.29999979476929,134.440004825592,0.0280596651136875,78.4,-0.117536146324983,
894,8635,1.86916614784249,100.0,0.89714283916447,356.573015451431,0.0329232402145863,53.3333333333333,0.0420219690244571,
901,8800,2.99825252116088,50.0,0.0409755995656606,646.610796451569,0.0587344653904438,16.3333333333333,0.0563901186461217,
908,8802,1.68638200602864,59.9999961853027,1.24706381107936,176.824793219566,0.0543699041008949,75.0909090909091,0.0110002601293176,
926,9126,3.72999386192146,540.0,0.0296942119178237,58.6913377046585,0.070255234837532,12.625,0.141779347864077,
949,9229,3.11894479801755,100.0,0.427578945164455,311.691403388977,0.0405652262270451,93.2307692307692,0.00744691014117156,
950,9230,2.37215439276777,239.999984741211,0.459999966812133,140.190824866295,0.111627027392387,40.8,0.0285872152156055,
962,9304,3.36978144930628,150.0,0.0171428566722911,317.274570465088,0.0948304235935211,3.0,,
967,9306,2.51740354367074,150.0,0.017142856672291,525.353193283081,0.0470963008701801,2.99999999999999,,
968,9307,2.260634546413,150.0,-0.201904762605995,378.658711910248,0.0139531213790178,31.3333333333333,0.0254244962788078,
987,9415,2.28287652950752,50.0,0.668571489170609,833.299160003662,0.0429212488234043,18.3333333333333,0.186728667911063,
995,9416,1.91369086726253,300.0,0.892369477911646,66.9073462486267,0.0321183912456036,125.0,0.00105227158139193,
1001,9417,1.81659345912504,90.0,0.800000000000001,346.590667963028,0.0828530788421631,8.0,0.0996421968706201,
1010,9491,2.4557115041574,80.0,0.195833324193954,538.446485996246,0.134787678718567,26.6666666666667,0.0285880884002453,
1011,9495,2.33705124179309,70.0,0.473696180596235,427.704930305481,0.0184318777173758,36.6,0.00906222941142758,
1013,9497,5.35531757513012,50.0,0.184677418181803,395.328044891357,0.0165870059281588,19.8181818181818,0.0745435358418168,
1014,9502,2.93302765538584,50.0000038146973,0.301853615764632,667.200326919556,0.0288849752396345,61.5,0.0254648484966389,
1017,9508,3.15375813637336,50.0,-0.0483870966352607,1211.16077899933,0.00132116687018424,6.0,0.16295016483849,
1030,9606,3.51533677209268,99.9999923706055,0.191428555484694,598.033249378204,0.00453194044530392,23.0,0.0243523076256608,
1032,9610,3.74035772846644,100.0,0.159999994623093,763.61095905304,0.0629114806652069,50.6666666666667,0.0179344757268411,
1042,9607,2.38123994612986,320.0,0.625000000000001,103.702753782272,0.0326707623898983,27.3333333333333,0.00891220792955185,
1046,9615,1.86939293353087,239.999984741211,1.36499991073608,134.409710764885,0.0572083070874214,134.8,0.0593939197271498,
98,12561,1.82387017463113,239.999984741211,0.735581384440832,76.123058795929,0.0514365509152412,170.545454545455,-0.000601851414123218,
99,12565,1.51640378743579,239.999984741211,0.685377948774161,109.706304967403,0.0728507414460182,172.545454545455,-0.00546461900274051,
103,8833,1.95577280719499,2.0,-0.00223916985890378,849.034607410431,0.00370183540508151,2.28571428571429,,
104,8834,2.20510825231257,100.0,-0.257142849046356,424.022853374481,0.0660827308893204,24.0,0.0246826086912803,
105,8835,1.94117766898125,100.0,0.259999992806569,428.293496370316,0.0300413873046637,93.0,0.00593921500264375,
114,8692,3.37941078282908,100.0,0.174285707611291,310.106188058853,0.00531028117984533,26.3333333333333,0.0277295493774231,
115,8698,2.53557835136386,100.0,0.245714275458718,438.743054866791,0.0549929440021515,29.3333333333333,0.0487595696203899,
116,8700,3.24262063824605,100.0,0.185714279745711,798.011362552643,0.446161299943924,25.6666666666667,0.0222406983487992,
117,8702,2.86631428961555,99.9999923706055,0.165714272074797,412.195026874542,0.0091526797041297,26.0,0.0225166130276863,
504,33728,2.08507241349828,90.0,0.171491225280186,178.743854165077,0.0233934093266726,12.4444444444444,0.176372883508047,
505,33729,2.93277200423639,50.0,0.325505910064092,589.671313762665,0.00248656794428825,30.1538461538462,0.0624228027404568,
508,33732,2.55821519396631,59.9999961853027,0.353090905558688,415.547490119934,0.0192599575966597,27.1666666666667,0.0731260985803225,
530,26338,8.18966502970283,672.0,2.50494494410105e-18,52.3726753890514,0.245634362101555,4.0,,
531,26342,2.69273944059069,264.625,0.272340425531914,340.795040130615,0.0476321205496788,7.99999999999999,0.130545090612741,
532,26353,2.58754467859667,73.5,0.365546393728638,287.242770195007,0.0435779429972172,15.3333333333333,0.026189973777671,
557,29078,2.05847022644493,273.0,0.504504159044897,180.044934153557,0.127041861414909,71.3333333333333,0.0271019406697721,
562,29080,1.87784878360013,63.0,0.680682370617884,304.712623357773,0.0637211874127388,20.0,0.174250247779132,
586,7137,5.26505996641662,239.999984741211,0.533921755668049,101.562425494194,0.0222025644034147,56.875,-0.0163767035851022,
587,7138,1.49832974930977,320.0,0.132400166646326,71.63455337286,0.0644407644867897,12.8,0.0324907389454529,
601,7856,3.73843936326824,100.0,0.351428558982796,277.329862117767,0.0205594208091497,21.6666666666667,0.0304584619588908,
619,7287,1.34697967885252,360.0,0.863087271440648,59.8169825971127,0.204211637377739,156.857142857143,0.0017062084989445,
634,7450,4.36978165334151,100.000007629395,-0.00847826157127005,159.733042120934,0.0211247354745865,68.7777777777778,0.0164958256560339,
652,7482,1.71968084837822,280.0,1.275,88.0706831812859,0.0731563195586205,82.5,-0.0885102850664031,
682,7487,3.32625522769931,99.9999923706055,0.118342989456134,221.635162830353,0.0300470609217882,33.7391304347826,0.0198708772818849,
686,7488,3.97525394635843,100.0,0.201390497258336,249.472171068192,0.0139516396448016,30.0869565217391,0.0310945952722906,
689,7651,3.53674308944794,400.0,0.0200000040690104,98.9644005894661,0.0943145379424095,2.66666666666667,,
690,7652,2.8769387692653,150.0,0.203809524889055,269.429087638855,0.0246134381741285,37.0,0.0580118687847719,
708,7719,3.78050807061668,180.0,-0.0523809523809524,379.473209381104,0.063818171620369,9.66666666666667,0.00580510724312393,
709,7720,3.00802156122985,180.0,0.115873015873016,589.25724029541,0.0371975265443325,49.0,0.024222793214205,
712,7722,3.71560014120012,180.0,-0.0126984126984127,598.273992538452,0.0664391070604324,8.66666666666667,0.073498181422345,
716,7724,3.91761735494224,180.0,-0.157142857142857,943.422436714172,0.00639463029801846,34.3333333333333,0.0393513013043449,
717,7725,2.60270229639995,180.0,0.0873015873015873,647.938132286072,0.0123069453984499,55.6666666666667,0.0183851576656616,
730,8001,3.61024042100456,200.0,0.11142856813807,165.891781449318,0.0382507294416428,23.3333333333333,0.0627228347763615,
731,8002,4.28033423556634,239.999984741211,0.199999968210859,-76.9622027873993,0.0373480059206486,15.3333333333333,0.0902392950861205,
754,8142,2.16192738445623,200.0,-0.0196874992489814,809.336304664612,0.00441057374700904,12.0,0.0213556612784601,
767,8258,3.50093162046011,50.0,0.605714264995546,231.829151511192,0.0203598365187645,18.6666666666667,0.103332930146169,
774,8259,2.79567276702509,50.0,0.140540540094702,846.892237663269,0.0198403373360634,29.2,0.0381741221363929,
780,8313,4.43433954169849,2.0,-0.0107186370922101,1116.17147922516,0.0203555971384048,6.0,0.0760870555335235,
785,8260,2.91917582378384,50.0,0.531428549028252,761.58744096756,0.154447451233864,53.6666666666667,0.00378091275891852,
791,8314,1.88082105198416,200.000015258789,0.608571440934152,189.107552170753,0.0562817789614201,144.666666666667,0.00178853736654896,
795,8316,3.25412995101212,200.0,-0.0264705864533421,718.48076581955,0.123636648058891,4.0,0.0821475309357844,
800,8317,1.96263574299996,200.0,0.637142836911983,79.6955078840256,0.115210220217705,165.333333333333,0.0019740884435252,
807,8318,6.06357148887697,2.375,0.010109502683636,786.931455135345,0.00173409108538181,9.14285714285714,0.0855610631299539,
826,8430,2.06985256182629,200.0,0.457142757597436,625.609386141604,0.136751532554626,31.3333333333333,-0.0110408269930045,
829,8432,,239.999984741211,0.0,155.806958675385,0.0454332046210766,2.0,,
842,8348,3.00826798468547,100.0,-0.0541463405983564,17.1270370483398,0.694560468196869,11.1666666666667,0.0571196015485609,
848,8350,2.14008704720168,90.0,-0.00627817385363974,291.866928339005,0.0204069335013628,10.2857142857143,0.0649298679950887,
855,8351,2.31493605741505,140.0,0.0131519248836045,294.81902718544,0.0685465782880783,32.4,0.00933493101978491,
861,8353,2.34372995935148,180.0,0.394282627413234,377.397984266281,0.114126704633236,49.25,0.00417027563060387,
864,8355,3.69101812280346,280.0,2.08881993564968e-18,78.1924799084663,0.00910636875778437,2.0,,
865,8356,2.93658810694756,180.000015258789,0.00323624606229768,96.4929684996605,0.0706343501806259,4.49999999999998,0.325010988251484,
872,8646,2.43373743800486,185.0,-0.251485472231851,632.947742938995,0.02277547493577,64.5,0.0055674765811737,
873,8648,2.74406883442055,185.0,-0.111591591247301,1175.9215593338,0.01792386546731,14.1666666666667,0.0131008928844503,
885,8792,1.82754145057915,180.0,0.133333340115015,130.164325237274,0.0449151769280434,8.0,0.315106430427297,
896,8794,2.24666716013604,80.0,0.854545454545456,208.959951996803,0.0417686142027378,12.5,0.114454309140509,
912,8759,1.70374023777767,280.0,0.975,63.2564201951027,0.170845612883568,104.5,0.00401927258638418,
928,9106,2.38256578287478,100.0,0.266634151017155,130.819827318192,0.176130324602127,39.1666666666667,0.0321565731213771,
933,9110,2.43845924195661,239.999984741211,0.308633720277964,90.2919620275497,0.0128309736028314,37.2727272727273,0.0224983065938693,
951,9021,2.08117273038193,100.0,0.124763155928582,290.54594039917,0.050451036542654,24.4615384615385,0.0564013262012582,
953,9027,4.78785023530427,140.0,0.0793650788742199,267.843812704086,0.0283605828881264,15.0,0.0466712995143451,
956,9029,2.21084983366554,180.0,0.359439049264673,130.679577589035,0.00749790016561747,29.0,0.219711125055492,
964,9033,3.58656560770559,2.25,0.303195798865419,970.679759979248,0.0381719246506691,57.6666666666667,0.00357401046149352,
965,9237,3.88784789629172,239.999984741211,0.113461526893301,105.383209884167,0.0715352147817612,12.6666666666667,0.057879554016071,
969,9038,4.95879885666579,80.0000076293945,1.26506008514215,1031.83078765869,0.108214557170868,19.4999999999999,0.0071503732196861,
972,9041,3.58420041275079,50.0,-0.0952380951900907,849.815249443054,0.0424685776233673,18.4444444444444,0.0273945824231666,
983,9238,4.26150363321027,69.9999923706055,0.25999990386965,275.633990764618,0.00458901887759566,11.5,0.0145100314642752,
988,9436,3.32944657223703,100.0,0.11951219434585,208.423808217049,0.0089094340801239,44.5,0.0194086169566075,
990,9439,2.52040898643472,100.000007629395,0.0430243921769364,142.703577876091,0.0657616853713989,11.8333333333333,0.109655429676762,
992,9441,3.09344550784391,200.0,0.192857136603115,133.456438779831,0.0318682007491589,25.6666666666667,0.0216044927256479,
994,9442,3.35707713343398,119.999992370605,0.124212778846157,243.239238858223,0.070699617266655,24.3636363636364,0.0426849101276769,
1015,9554,2.33678295600416,100.0,0.422857129010049,192.354500293732,0.0983161553740501,26.6666666666667,0.137197174743806,
1018,9558,4.52391319978049,180.000015258789,-1.65044441828533e-18,169.851064682007,0.0530128851532936,2.0,,
1019,9559,2.88398798934375,100.0,-0.0914285669028351,944.293797016144,0.0026421258226037,10.6666666666667,0.0760509493364202,
1020,9560,2.39570503373098,100.0,-0.0542857103724058,673.908054828644,0.00692474143579602,6.33333333333334,0.0299646234262713,
1031,9528,3.65402325279453,59.9999961853027,0.239999983215332,764.035165309906,0.00911914091557264,7.2,0.295896051685443,
1040,9529,3.82725635566342,59.9999961853027,0.259999980163574,303.474187850952,0.0446652434766293,9.2,0.100218602596513,
1047,9735,2.32542815144011,90.0,0.800000000000001,415.1391685009,0.0351683683693409,6.0,0.244823471463499,
1051,9737,2.39088195158803,50.0,0.611428546703103,285.643756389618,0.104015253484249,23.0,0.0155850466687184,
87,27566,2.10145052821125,126.0,0.223408296077047,154.585525393486,0.0427269637584686,16.1666666666667,0.11627125047639,
88,27602,2.09861927717991,130.0,1.42659192001751,113.813571631908,0.0619838312268257,120.6,-0.0537338723420888,
