id,pair_id,synapse_type,latency,psp_amplitude,psp_rise_time,psp_decay_tau,psc_amplitude,psc_rise_time,psc_decay_tau,meta
3765,120493,in,0.00424725591807704,-0.00112071854505548,0.00918967532152953,0.0186142754007305,7.66127928879852e-12,,,
3766,120496,in,0.00333842690034215,-0.000333030110751564,0.0135211778429883,0.195473673949486,1.06418863930977e-12,,,
5611,111828,in,,,0.010012119709409,0.0187612260657061,,0.00376830430530236,0.0399999865904993,
3781,130842,in,0.0011710155173069,-0.000519937370925803,0.0076108867539393,0.00949766887404496,4.99495321342803e-12,0.00319113510982253,0.0108736520033142,
3800,130706,ex,0.00126089302690767,4.4613813572339e-05,0.00276589072349022,0.00969058320249159,-2.89065818483449e-12,,,
3819,130543,ex,0.00147675851266277,0.000431179158346609,0.00256539231599866,0.0114523257282347,-3.25120291117008e-12,0.00185647850585544,0.00545050615089387,
5592,111832,in,0.00203769256080842,-0.000929068299362061,0.0134143265315283,0.0633440996000064,2.10232852053104e-12,0.00255334637028475,0.0264385856605887,
5393,129849,ex,0.00174626586562747,0.000121352682871498,0.002973315371446,0.0155013080469264,-4.29548538308505e-13,,,
428,32637,ex,,,0.00692256446130974,0.0196065503392626,,0.00427694923769955,0.00348177691129479,
4176,129314,ex,,,0.00406522348121484,0.0161391876622278,,0.00215122387329926,0.00495132032855183,
4190,129519,ex,0.00185208290580387,0.000794186694902181,0.00323380685418945,0.0119735245846523,-1.50376583860539e-11,0.00169366990522207,0.00301554470805428,
5902,84894,in,0.0009916180307671,-6.83095709786728e-05,0.00449611999096268,0.0223316837024709,6.52013445648202e-13,0.00118552642076889,0.00163507318523406,
6081,187610,ex,0.00172677522871467,0.000192036441909174,0.00429072438973633,0.499999891117708,-5.25111216106576e-12,0.00113493077808595,0.00262086641801435,
5150,37133,ex,,,0.00647205150697958,0.038425761058529,,0.00230789613256988,0.00873993523852175,
5402,129382,ex,0.00203359754622982,7.24602133459027e-05,0.00501310785895264,0.0281103612808937,-1.89300449901518e-12,0.00191391636863818,0.00766705778678637,
771,50584,in,,,,,,,,
349,27020,ex,0.00117101077089864,2.03386908333192e-05,0.00248043732959972,0.0119657101053923,-1.58217604121862e-12,0.00153048244311511,0.00269388733628716,
363,29057,in,0.000864737994640798,-0.00120396585608546,0.00273701257815594,0.0150126537202659,3.33302603192734e-11,0.00108182351772494,0.00283461102031013,
377,30079,ex,0.00144092890048753,0.000162716277286106,0.00467189214234445,0.0280206963367262,-1.14468112562992e-12,0.00200491147922309,0.00243395913370965,
3285,147444,in,,,0.00513383547697186,0.459782139848851,,0.00256016616920224,0.00344698037181373,
5756,177004,in,0.00504114377847402,,0.00708978893260192,0.0888569361162373,,0.00181745942316721,0.00739306097062853,
5772,176725,in,,,0.00698584244983257,0.0267321096357849,,0.00526344263082406,0.00224647177570122,
4760,169722,in,,,0.00528130215945568,0.0685121168793719,,0.00109231772765396,0.00258095458183502,
3142,139868,ex,,,0.00333211210716063,0.0308570941021468,,0.00180219284765366,0.00336561456351422,
3145,139637,ex,,,,,,,,
3143,139560,ex,0.00241160841626074,,,,-1.82439342845483e-11,0.00181425297867268,0.00245324695316732,
2576,113566,in,0.000811175154285477,-0.00167476864295753,0.00196013629379032,0.00668999772649626,7.22053369782798e-11,,,
2625,115056,ex,,,,,,,,
5782,176648,in,0.00287668343723036,,0.0137950227226936,0.343480596736801,,0.00255300728306746,0.00138710264275198,
3135,139770,ex,0.00127488112110911,0.00103358302684154,,,-2.12610227014408e-11,0.00224254259939969,0.00578973214820729,
5831,104108,in,,,0.0122973397893871,0.487323620227946,,0.00265623249671171,0.0165936187049028,
2023,103147,ex,,,0.00625339315970522,0.0463576071980993,,0.00525502338833283,0.00352954361265875,
3162,142186,ex,0.00172532309545678,,,,-4.35736461622596e-12,0.00211500996821049,0.00176601719786611,
3170,142246,ex,0.00203852347258281,9.80078207053519e-05,0.00382574170938733,0.0169434957712794,-4.61973846624862e-15,0.00174555237254383,0.00359875715422089,
2011,103137,ex,0.00218987993758211,0.00023986690637869,0.00377958322472496,0.0207274947689638,-6.48363120515555e-12,0.0022687273907781,0.00182685851684279,
5838,104121,ex,0.0013865956130753,0.00146993006927139,0.00332641079108817,0.0165872767927495,-5.7576396856379e-11,0.00186023272251932,0.00202526779697974,
5843,104142,ex,0.00124769067803108,0.00107159470602401,0.003937279915978,0.0266761154047878,-1.67558800326684e-11,0.00236117487156366,0.00666953083739236,
476,35325,ex,,,0.00418348925772187,0.00965399841876794,,0.00366741866793772,0.00168368629428745,
5885,179697,ex,0.00208267258438091,0.00114365714084142,0.00308702672391833,0.011055601591949,-6.26308204075661e-12,0.00139820485778367,0.00142491390083269,
2948,129976,in,,,0.00573810514131718,0.0233996980918862,,0.00165920900960295,0.0024940210205347,
5903,179806,in,0.00187685931992978,-0.00021664847127446,0.00763419452254082,0.326207931605733,5.05842093463581e-12,0.00126185544052104,0.00848366809798367,
5911,179838,in,0.00225296602101441,-0.000179322599611159,0.00772731188790879,0.228086979246831,8.08033627190104e-13,0.00241269119061431,0.00373781065737282,
5988,184314,in,0.00211428970203408,-0.00041575318429868,0.0163663595834642,0.499999997725246,2.41693133892146e-12,0.00386716589185654,0.00925598091185954,
2979,129834,ex,0.00159594411749954,0.000438960941445666,0.00161238598542965,0.0126217608149798,-2.10429643405577e-11,0.000958036702992637,0.00102416098186556,
5997,184630,ex,0.00181571812274359,0.000203452884872514,0.00589421804523358,0.0208524566776325,-3.44816938816853e-12,0.00207276539148916,0.00397747777458782,
5995,184519,in,0.0021485403079934,-0.000629903357076029,0.0156493455207495,0.32616103269294,1.33099070759121e-12,0.00485750828607733,0.0193313489739666,
5996,184599,ex,0.00261808063066493,0.00024532722887293,0.00523962672612571,0.0361543101177643,-2.28135770338514e-12,0.00208263307315453,0.00586443656707863,
5098,172487,ex,0.00229199959274914,0.000538703912516188,0.00832786328390955,0.0202809870707046,-3.51187164360615e-12,0.00625071850987428,0.024004864196654,
6041,146775,in,0.000956975037054031,-0.00034985711920601,0.00446356214421724,0.0546117578361674,9.02742201549549e-12,0.00279939600618218,0.00186285844342377,
498,34609,ex,,,0.00445294268866942,0.0181987864633822,,0.00173676414563814,0.00246976667522476,
6089,187683,in,,,,,,,,
6082,187695,ex,0.00313858462698493,8.02194932760717e-05,0.00158422470106053,0.0121517960394836,-1.52002255842123e-12,0.00108025049116763,0.00189483916396482,
5079,172486,ex,0.00162408315266616,0.000336041978225985,0.0054191604032,0.0233081219791742,-2.34454239909699e-12,0.0038842813425038,0.00481787791654871,
2634,115066,ex,,,,,,,,
2648,115138,in,,,,,,,,
509,36596,ex,,,0.00661370799723221,0.251435298639139,,0.00208785192325538,0.00208206100117166,
4826,67744,in,0.00187431712909674,-5.57908332822499e-05,0.010047229660096,0.498204184015479,1.69295716836206e-20,,,
3689,112939,in,,,0.00497807027301579,0.0481161328780051,,0.00193083798088438,0.00350639846301907,
2664,115106,in,,,,,,,,
2677,115109,in,,,,,,,,
4807,67740,in,0.00133723579895065,-0.000365054691001305,0.00757892969038892,0.0308616802798044,3.39041524229453e-12,,,
5151,133138,ex,0.00169110322015822,0.000171297073179446,0.00285331968705673,0.00712476668283358,-1.71998923558326e-12,0.00179436544493031,0.00372773978249331,
2309,54203,in,0.00149325018232217,-0.000442567753186609,0.00447724905908616,0.0158982258756591,2.62163759219964e-12,0.00107621273375159,0.00272386045204855,
2318,54185,in,0.000949807130269415,,0.00346425385195107,0.016781599283432,3.19838219640839e-11,0.00134627415634845,0.00172164514868738,
2324,54176,ex,0.00184887322651161,0.000122725799196173,0.00462626457524943,0.0123147684527123,-7.17398260971175e-14,0.00283277483414748,0.00263601032084404,
529,38209,in,,,,,,,,
530,38195,in,,,,,,,,
3671,112921,in,0.0014832631534125,-0.000295815147663184,0.00662116638404263,0.100380123678746,2.03265952108712e-12,0.00181058108659699,0.00498016847367075,
4708,168570,ex,,,,,,,,
3969,40491,ex,0.00175687675597809,0.000221698025560536,0.00205468786716968,0.00851669512248426,-9.94829882184893e-12,0.00142769863555008,0.00251658854561127,
539,39249,ex,,,,,,,,
3987,40462,ex,0.00197038054083688,4.76990336455482e-05,0.00255241574012344,0.0102899927366697,-1.10288378960316e-12,0.00170941595380271,0.00260737427000574,
4718,168346,in,0.00173989872201117,-0.00243862201173779,0.00707630941988645,0.0798208420472666,1.31337642776241e-11,,,
522,38089,in,0.00105807000477673,-0.00124093780475172,0.0044755729785852,0.0418558790570967,2.49731317586388e-11,0.00109082200455668,0.00256503809915775,
527,38075,ex,0.0025784453568371,3.68444116577892e-05,0.0035443543239932,0.0287866278584021,-4.29571384258789e-14,0.00114392052293021,0.00190475194695566,
538,38151,in,0.0010069212403936,,0.00182068872626054,0.0160814074787697,2.02494135574657e-12,0.000732983213179281,0.00363615361644968,
540,39252,ex,0.00199554532277047,3.4384502845737e-05,0.00382982551405383,0.00918820284677593,-1.53108537978017e-12,0.00244813285609056,0.00284196023172746,
4798,67738,in,,,,,,,,
445,37576,ex,0.00232042940059202,0.000619504512351626,,,-8.29032676289478e-12,0.00248154507191188,0.00217647488262378,
4385,62944,ex,,,0.00550024780086172,0.01494551726696,,0.00400919206417365,0.00220479666012861,
474,35275,ex,0.001898547248871,0.000798869784368155,0.00371436922997875,0.0269565939082448,-2.14979470585615e-11,0.00198305101214761,0.00229480366092217,
492,35854,ex,0.00235430716845772,0.000141385036186084,0.00664379452677972,0.0277896412271909,-2.27324062521143e-12,0.00275001117443538,0.00182772563963397,
502,35845,ex,0.00234245896135188,0.000191889038624535,0.0061093820964163,0.0321815135341531,-8.54058763940831e-13,0.0033026296012414,0.00325682245087031,
465,34697,ex,0.00105564403858114,8.80867411360308e-05,0.00161961550053001,0.0105777755018373,-8.48152180759584e-12,0.000956221316934939,0.00245767553912262,
473,34688,ex,0.00128487990821972,0.0010490365016796,0.00350064187041901,0.0170121699506868,-7.91931000208222e-12,0.0025466593904316,0.00187018421974567,
485,34632,ex,0.0013280580309071,0.00115233636157836,0.004569893170539,0.0224023310441023,-2.80656127979552e-11,0.00228317345030351,0.00156224025416574,
514,37880,in,0.00121499522760094,-0.000220634234453388,0.00238866392345419,0.0107659216690938,4.03382914852865e-12,,,
541,39148,ex,0.00343135741222975,0.000250404404762443,0.00757977083615557,0.054435580695688,-2.44355823319739e-12,0.00633271666560078,0.00174235536226499,
3136,139550,ex,0.00127667186610747,0.000399263662285419,0.00300819147686902,0.0206844306361297,-1.8115434981177e-11,0.00202890261169368,0.00306931382744558,
2012,104099,ex,,,0.00477991143717313,0.139097221310991,,0.00243046707760318,0.00419064821929727,
2028,103990,ex,,,,,,,,
2060,104084,ex,,,,,,,,
2022,103981,ex,0.000916435191378948,0.00322323406256546,0.00414878100505648,0.0195686718165261,-6.0844174932942e-11,0.00190118754323395,0.003031313678012,
2024,103986,ex,0.00154867590766048,3.17504471381502e-05,0.00394676379272726,0.00505503269606129,-6.17018187481663e-13,,,
2040,103995,ex,0.00230397243710738,0.000270804448843642,0.00218922206792794,0.0101084109406963,-9.28142104531401e-12,,,
2045,104016,ex,0.000848172962636691,0.00118489627754519,0.00338268175900825,0.020394041064798,-2.49570173956584e-11,0.00180192740137331,0.00444335205570727,
2055,104059,ex,0.0016596395112936,0.000623122125814065,,,-1.36733926151578e-11,0.00325698103919661,0.00367700186517337,
5757,130560,ex,0.00150935744001554,8.83194245688805e-05,0.00337582438887737,0.0107433288635827,-9.89707701589428e-13,0.00167926705237334,0.00709532759866388,
5775,130860,in,0.00188460101571066,-8.4614230958785e-05,,,1.35416949443831e-12,0.00137621067196772,0.0119228511195353,
3537,154157,ex,,,,,,,,
3551,154218,ex,,,,,,,,
3534,154153,in,0.000502652051994105,-0.000564414735287766,0.00607646415585456,0.333261203966502,1.70392542065354e-11,,,
3540,154160,in,0.000721374950491305,-0.000512895420124559,0.00432598098593925,0.0520137727256358,1.52226167728765e-11,,,
3543,154163,in,0.000976042132912408,-0.000195216887417689,0.00538934825317681,0.022387665210132,2.28134257148372e-12,,,
3547,154179,in,0.000601233602196859,-0.000781322897081656,0.00386827748992184,0.0540028873048431,2.28067668249561e-11,,,
5945,157539,in,,,0.0058751283280245,0.030214439957199,,0.000543904143010176,0.00747720541821472,
3672,93132,in,0.00146447567488883,-0.00126956310694675,0.00640003497082893,0.0157096557972392,8.12883057146192e-12,0.00500248432835023,0.00472362639563049,
3693,93136,in,0.000772376091276442,-0.000250964986286564,0.00757745843506891,0.0835713660313741,1.3892563346991e-12,0.00125399387876443,0.00485794139647803,
3704,93137,in,0.00203319501050759,-0.00162518382090259,0.00868026316199239,0.47779082489044,1.096045709669e-11,0.000673958307959592,0.00286914801402577,
2580,113943,in,0.00106364258558084,-0.000424488604139522,0.00335822738607238,0.0219807120915296,4.94619922694365e-12,,,
2583,113944,in,0.00100880783141249,-0.000227604872295252,0.00255581851339727,0.0208016308908297,4.04618481790873e-12,,,
5886,157514,ex,0.00117530526100869,0.00116981448590815,0.00151392307758844,0.00630927949337571,-1.89309471129224e-11,0.000482002235245076,0.0014029921936959,
5889,157523,in,0.00137861991127989,,,,8.43295287734971e-12,0.000731418355544395,0.00942329416651953,
5919,157542,in,0.000698478949900078,-0.000880967639470198,0.00523578143976775,0.0444758199601047,8.22142570584163e-12,0.000783632122420167,0.0183897843053159,
5932,157560,ex,0.000973711222822153,0.000506305096380189,0.00139034206078597,0.00808010459637099,-9.44802816124333e-12,0.000745023509706181,0.00173499278286119,
3717,93145,in,0.00122718493137628,-0.00107326280358168,0.00450496779191909,0.0696645280194367,1.22177588977834e-11,0.00127952272535825,0.00199012665875258,
5939,157420,ex,0.00150873145127077,0.000975484444583504,0.00197632734789362,0.00680937476325117,-1.08646822777051e-11,0.00107164449788297,0.00126032613372569,
5065,172200,in,0.00109578563791795,-0.00036187114912128,0.00369986101595394,0.0554916118483619,6.29878981621554e-12,0.0022083591648737,0.00322817022090394,
5152,35447,ex,0.00111101576069177,0.000332226250411057,0.00187647683803522,0.0062094334386516,-1.01144591232936e-11,0.000958482081709243,0.000625623578914867,
4788,13926,in,,,,,,,,
2949,130817,ex,,,0.00350118063715688,0.0182343437670907,,0.00170144665547482,0.00311737832706092,
3164,141666,in,0.00110805653746034,-0.0008900390627,0.0070420703377153,0.499879063496346,1.59922931914547e-11,0.00191707381409695,0.00224662976511805,
3175,141681,ex,0.00173741930972601,,,,-5.78861436263162e-12,0.00125041353436069,0.00145323478818432,
4709,168310,in,,,,,,,,
4713,168373,ex,,,,,,,,
6083,186773,ex,0.0014545869102133,0.000610613593687032,0.00508535833338861,0.0105595552395842,,,,
4824,13924,in,,,,,,,,
